Date,Name,Country,BusinessType,BusinessSubType,BreachType,DataType,DataType2,InsideOutside,ThirdParty,ThirdPartyName,TotalAffected,RefPage,UID,XREF1,StockSymbol,DataRecovered,ConsumerLawsuit,ArrestProsecution
9/7/2006,Chase Card Services,US,Biz,Fin,Disposal - Tapes,SSN,?,Inside - Accidental,No,,2500000,http://attrition.org/dataloss/2006/09/chase01.html,DL-0339,,JPM,Unknown,Unknown,Unknown
9/7/2006,Florida National Guard,US,Gov,State,Stolen Laptop,SSN,?,Outside,No,,100,http://attrition.org/dataloss/2006/09/fng01.html,DL-0340,,No,Unknown,Unknown,Unknown
9/8/2006,BMO Bank of Montreal,CA,Biz,Fin,Stolen Laptop,?,?,Outside,No,,900,http://attrition.org/dataloss/2006/09/bmo01.html,DL-0341,,BMO,No,No,No
9/8/2006,Linden Lab . Second Life,US,Biz,Tech,Hack,NAA,FIN,Outside,No,,648420,http://attrition.org/dataloss/2006/09/secondlife01.html,DL-0342,,No,No,No,No
9/8/2006,University of Minnesota,US,Edu,Uni,Stolen Computer,SSN,NAA,Outside,No,,13084,http://attrition.org/dataloss/2006/09/uminn01.html,DL-0343,,No,No,No,No
9/8/2006,Cleveland Clinic,US,Med,Hos,Fraud - SE,SSN,MED,Inside - Malicious,No,,1130,http://attrition.org/dataloss/2006/09/cleveland01.html,DL-0344,,No,Yes,No,Yes
9/11/2006,Telesource,US,Biz,Ind,Disposal - Documents,SSN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/09/telesource01.html,DL-0345,,TSCI.PK,Yes,No,No
9/12/2006,City of Paris Kentucky,US,Gov,City,Lost Media,SSN,NAA,Inside - Accidental,No,,100,http://attrition.org/dataloss/2006/09/paris01.html,DL-0426,,No,No,No,No
9/13/2006,American Family Insurance,US,Biz,Fin,Stolen Laptop,SSN,?,Outside,No,,2000,http://attrition.org/dataloss/2006/09/afi01.html,DL-0347,,TMK,No,No,No
9/14/2006,Nikon Inc.,US,Biz,Tech,Web,CCN,NAA,Inside - Accidental,No,,3235,http://attrition.org/dataloss/2006/09/nikon01.html,DL-0348,,NINOF.PK,No,No,No
9/14/2006,Illinois Department of Corrections,US,Gov,State,Disposal - Documents,SSN,NAA,Inside - Accidental,No,,16500,http://attrition.org/dataloss/2006/09/idoc01.html,DL-0349,,No,No,No,No
9/15/2006,Mercy Medical Center Merced,US,Med,Hos,Lost Media,SSN,NAA,Inside - Accidental,No,,295,http://attrition.org/dataloss/2006/09/mmc01.html,DL-0350,,No,No,No,No
9/15/2006,University of Texas at San Antonio,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,64000,http://attrition.org/dataloss/2006/09/utsa01.html,DL-0351,,No,No,No,No
9/15/2006,Berks County Pennsylvania,US,Gov,County,Web,SSN,NAA,Inside - Accidental,No,,25000,http://attrition.org/dataloss/2006/09/berks01.html,DL-0361,,No,No,No,No
9/15/2006,Scotland Post Office Royal Bank of Scotland,GB,Gov,Country,Disposal - Documents,SSN,ACC,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/09/rbs01.html,DL-0362,,No,No,No,No
9/16/2006,Howard Rice,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,Yes,Morris Davis Chan,500,http://attrition.org/dataloss/2006/09/rice01.html,DL-0352,,No,No,No,No
9/16/2006,Michigan Department of Community Health,US,Gov,State,Lost Media,SSN,NAA,Outside,No,,4000,http://attrition.org/dataloss/2006/09/mdch01.html,DL-0356,,No,No,No,No
9/17/2006,Direct Loan,US,Biz,Fin,Web,SSN,?,Inside - Accidental,No,,21000,http://attrition.org/dataloss/2006/09/direct01.html,DL-0354,,No,No,No,No
9/17/2006,Whistle Junction,US,Biz,Retail,Disposal - Documents,SSN,?,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/09/whistlejunction01.html,DL-0355,,No,No,No,No
9/18/2006,DePaul Medical Center,US,Med,Hos,Stolen Computer,?,?,Outside,No,,100,http://attrition.org/dataloss/2006/09/depaul01.html,DL-0357,,No,No,No,No
9/19/2006,Life Is Good,US,Biz,Retail,Hack,CCN,?,Outside,No,,9250,http://attrition.org/dataloss/2006/09/lifeisgood01.html,DL-0358,,No,No,No,No
9/20/2006,Berry College,US,Edu,Uni,Lost Documents,SSN,NAA,Inside - Accidental,No,,2093,http://attrition.org/dataloss/2006/09/berry01.html,DL-0359,,No,No,No,No
9/20/2006,City of Savannah,US,Gov,City,Web,SSN,NAA,Inside - Accidental,No,,8800,http://attrition.org/dataloss/2006/09/savannah01.html,DL-0360,,No,No,No,No
9/21/2006,Pima County Health Department,US,Gov,County,Fraud - SE,NAA,DOB,Outside,No,,2500,http://attrition.org/dataloss/2006/09/pchd01.html,DL-0363,,No,No,No,No
9/22/2006,University of Colorado at Boulder,US,Edu,Uni,Stolen Computer,SSN,NAA,Outside,No,,1372,http://attrition.org/dataloss/2006/09/ucb01.html,DL-0364,,No,No,No,No
9/22/2006,Purdue University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,2482,http://attrition.org/dataloss/2006/09/purdue01.html,DL-0365,,No,No,No,No
9/23/2006,Allstate Canada Inc.,CA,Biz,Ins,Fraud - SE,?,?,Outside,No,,70,http://attrition.org/dataloss/2006/09/allstate01.html,DL-0366,,No,No,No,No
9/23/2006,Erlanger Hospital,US,Med,Hos,Lost Media,SSN,NAA,Inside - Accidental,No,,4150,http://attrition.org/dataloss/2006/09/erlanger01.html,DL-0367,,No,No,No,No
9/24/2006,Nagasaki University Hospital of Medicine and Dentistry,JP,Med,Hos,Stolen Laptop,NAA,MED,Outside,No,,9000,http://attrition.org/dataloss/2006/09/nagasaki01.html,DL-0368,,No,No,No,No
9/25/2006,General Electric,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,No,,50000,http://attrition.org/dataloss/2006/09/ge01.html,DL-0369,,GE,No,Yes,No
9/27/2006,America Online,US,Biz,Tech,Web,CCN,ACC,Outside,No,,?,http://attrition.org/dataloss/2006/09/aol01.html,DL-0370,,TWX,No,No,Yes
9/28/2006,North Carolina Department of Motor Vehicles,US,Gov,State,Stolen computer,SSN,NAA,Outside,No,,16000,http://attrition.org/dataloss/2006/09/ncdmv01.html,DL-0371,,No,No,No,No
9/29/2006,State of Kentucky,US,Gov,State,Snail Mail,SSN,NAA,Inside - Accidental,Yes,Bluegrass Mailing,146000,http://attrition.org/dataloss/2006/09/kentucky01.html,DL-0373,,No,No,No,No
9/29/2006,University of Iowa,US,Edu,Uni,Hack,SSN,?,Outside,No,,14500,http://attrition.org/dataloss/2006/09/ui01.html,DL-0390,,No,No,No,No
10/2/2006,Seattle-Tacoma International Airport,US,Gov,Fed,Lost Media,SSN,NAA,Inside - Accidental,No,,6939,http://attrition.org/dataloss/2006/10/seattle01.html,DL-0391,,No,No,No,No
10/3/2006,Cumberland County Pennsylvania,US,Gov,County,Web,SSN,?,Inside - Accidental,No,,1200,http://attrition.org/dataloss/2006/10/cumberland01.html,DL-0396,,No,No,No,No
10/5/2006,Statistics Canada,CA,Gov,Fed,Disposal - Documents,NAA,FIN,Inside - Accidental,No,,75,http://attrition.org/dataloss/2006/10/edmonton01.html,DL-0404,,No,Yes,No,No
10/5/2006,Capistrano Unified School District,US,Edu,City,Stolen Computers,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/10/cusd01.html,DL-0406,,No,No,No,No
10/6/2006,Cleveland Air Route Traffic Control Center,US,Gov,Fed,Stolen Disk Drive,SSN,NAA,Outside,No,,400,http://attrition.org/dataloss/2006/10/clevatc01.html,DL-0405,,No,No,No,No
10/6/2006,Camp Pendleton Marine Corps Base,US,Gov,Fed,Stolen Laptop,?,?,Outside,No,,2400,http://attrition.org/dataloss/2006/10/pendleton01.html,DL-0414,,No,No,No,No
10/9/2006,Troy Athens High School,US,Edu,HS,Stolen Disk Drive,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/10/troy01.html,DL-0415,,No,No,No,No
10/11/2006,Florida Department of Labor,US,Gov,State,Web,SSN,NAA,Inside - Accidental,No,,4624,http://attrition.org/dataloss/2006/10/fdol01.html,DL-0416,,No,No,No,No
10/11/2006,Adams State College,US,Edu,Uni,Stolen Laptop,?,?,Outside,No,,184,http://attrition.org/dataloss/2006/10/adams01.html,DL-0417,,No,No,No,No
10/12/2006,Brock University,CA,Edu,Uni,Hack,NAA,DOB,Outside,No,,70000,http://attrition.org/dataloss/2006/10/brock01.html,DL-0418,,No,No,No,No
10/12/2006,University of Texas at Arlington,US,Edu,Uni,Stolen Computers,SSN,NAA,Outside,No,,2500,http://attrition.org/dataloss/2006/10/uta01.html,DL-0419,,No,No,No,No
10/13/2006,Ohio Ethics Commission,US,Gov,State,Disposal - Documents,SSN,FIN,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/10/oec01.html,DL-0420,,No,Partial,No,No
10/17/2006,City of Visalia California,US,Gov,City,Disposal - Documents,SSN,?,Inside - Accidental,No,,200,http://attrition.org/dataloss/2006/10/visalia01.html,DL-0431,,No,Partial,No,No
10/18/2006,Germanton Elementary School,US,Edu,Elem,Stolen Computer,SSN,?,Outside,No,,?,http://attrition.org/dataloss/2006/10/germanton01.html,DL-0432,,No,No,No,No
10/20/2006,T-Mobile,US,Biz,Tech,Lost Laptop,SSN,NAA,Outside,No,,43000,http://attrition.org/dataloss/2006/10/tmobile01.html,DL-0433,,No,No,No,No
10/20/2006,Allina Hospitals and Clinics,US,Med,Hos,Stolen Laptop,SSN,NAA,Outside,No,,33000,http://attrition.org/dataloss/2006/10/allina01.html,DL-0434,,No,No,No,No
10/23/2006,St. Francis Hospital,US,Med,Hos,Lost Media,SSN,NAA,Outside,Yes,Advanced Receivable Strategy,260000,http://attrition.org/dataloss/2006/10/stfrancis01.html,DL-0441,,No,No,Yes,No
10/24/2006,Chicago Board of Election,US,Gov,City,Web,SSN,DOB,Outside,No,,780000,http://attrition.org/dataloss/2006/10/cboe01.html,DL-0442,,No,No,No,No
10/25/2006,Swedish Medical Center,US,Med,Hos,Fraud - SE,SSN,NAA,Inside - Malicious,No,,1100,http://attrition.org/dataloss/2006/10/smc01.html,DL-0443,,No,No,No,No
10/25/2006,Department of Homeland Security,US,Gov,Fed,Lost Media,?,?,Inside - Accidental,No,,900,http://attrition.org/dataloss/2006/10/dhs01.html,DL-0444,,No,No,No,No
10/26/2006,Ontario Science Centre,CA,Edu,NFP,Stolen Laptop,CCN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/10/ontariosc01.html,DL-0445,,No,No,No,No
10/26/2006,Colorado Department of Human Services,US,Gov,State,Stolen Computer,SSN,?,Outside,No,Affiliated Computer Services,1400000,http://attrition.org/dataloss/2006/10/codhs01.html,DL-0446,,No,No,No,No
10/26/2006,Children's Hospital,US,Med,Hos,Hack,SSN,MED,Outside,No,,242000,http://attrition.org/dataloss/2006/10/childrens01.html,DL-0447,,No,No,No,No
10/26/2006,Tuscarawas County Ohio,US,Gov,County,Web,SSN,NAA,?,Yes,LexisNexis,?,http://attrition.org/dataloss/2006/10/tusca01.html,DL-0448,,No,No,No,No
10/27/2006,Gymboree,US,Biz,Retail,Stolen Laptop,SSN,NAA,Outside,No,,20000,http://attrition.org/dataloss/2006/10/gymboree01.html,DL-0449,,GYMB,No,No,No
10/28/2006,Hancock Askew & Co. LLP,US,Biz,Fin,Stolen Laptop,FIN,?,Outside,No,,?,http://attrition.org/dataloss/2006/10/hac01.html,DL-0450,,No,No,No,No
11/1/2006,U.S. Army Cadet Command,US,Gov,Fed,Stolen Laptop,SSN,NAA,Outside,No,,4600,http://attrition.org/dataloss/2006/11/uacc01.html,DL-0451,,No,No,No,No
11/2/2006,Manhattan Veterans Affairs Medical Center,US,Gov,Fed,Stolen Computer,SSN,NAA,Outside,No,,1600,http://attrition.org/dataloss/2006/11/mvamc01.html,DL-0452,,No,No,No,No
11/2/2006,Muskogee Veterans Affairs Hospital,US,Gov,Fed,Lost Media,SSN,NAA,?,No,,1400,http://attrition.org/dataloss/2006/11/mvah01.html,DL-0453,,No,No,No,No
11/2/2006,Greater Media Inc.,US,Biz,Media,Stolen Laptop,SSN,?,Outside,No,,?,http://attrition.org/dataloss/2006/11/gmo01.html,DL-0454,,No,No,No,No
11/2/2006,Villanova University,US,Edu,Uni,Stolen Laptop,NAA,DOB,Outside,Yes,Hilb Rogal & Hobbs,1243,http://attrition.org/dataloss/2006/11/villanova01.html,DL-0456,,No,No,No,No
11/3/2006,University of Virginia,US,Edu,Uni,Email,SSN,NAA,Inside - Accidental,No,,632,http://attrition.org/dataloss/2006/11/uva01.html,DL-0457,,No,No,No,No
11/3/2006,West Shore Bank,US,Biz,Fin,Fraud - SE,CCN,?,Outside,No,,1000,http://attrition.org/dataloss/2006/11/westshore01.html,DL-0458,,No,No,No,No
11/3/2006,Starbucks,US,Biz,Retail,Stolen Laptop,SSN,NAA,Outside,No,,60000,http://attrition.org/dataloss/2006/11/starbucks01.html,DL-0459,,SBUX,No,No,No
11/3/2006,Intermountain Healthcare,US,Med,Hos,Disposal - Disk Drive,SSN,NAA,Inside - Accidental,No,,6244,http://attrition.org/dataloss/2006/11/intermountain01.html,DL-0460,,No,Yes,No,No
11/3/2006,Wesco,US,Biz,Retail,Fraud - SE,CCN,?,Outside,No,,?,http://attrition.org/dataloss/2006/11/wesco01.html,DL-0464,,WCC,No,No,No
11/6/2006,Bowling Green Ohio Police Department,US,Gov,City,Web,SSN,NAA,Inside - Accidental,No,,200,http://attrition.org/dataloss/2006/11/bgopd.html,DL-0463,,No,No,No,No
11/7/2006,City of Lubbock Texas,US,Gov,City,Hack,SSN,?,Inside - Accidental,No,,5800,http://attrition.org/dataloss/2006/11/lubbock01.html,DL-0466,,No,No,No,No
11/9/2006,Calgary Health Region,CA,Med,Hos,Stolen Laptop,NAA,MED,Outside,No,,1000,http://attrition.org/dataloss/2006/11/chr01.html,DL-0470,,No,No,No,No
11/10/2006,Los Alamos National Laboratory,US,Gov,Fed,Lost Media,?,?,Inside - Accidental,Yes,KSL Services Inc.,1000,http://attrition.org/dataloss/2006/11/lanl01.html,DL-0471,,No,No,No,No
11/10/2006,ARCO,US,Biz,Retail,Fraud - SE,CCN,?,Outside,No,,440,http://attrition.org/dataloss/2006/11/arco01.html,DL-0472,,No,No,No,No
11/11/2006,Hertz Global Holdings Inc.,US,Biz,Ind,Fraud - SE,SSN,NAA,Outside,No,,44309,http://attrition.org/dataloss/2006/11/hertz01.html,DL-0473,,HTZ,Yes,No,No
11/14/2006,Connors State College,US,Edu,Uni,Stolen Laptop,SSN,?,Outside,No,,22500,http://attrition.org/dataloss/2006/11/conn01.html,DL-0474,,No,Yes,No,Yes
11/15/2006,Boeing Co.,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,No,,762,http://attrition.org/dataloss/2006/11/boeing04.html,DL-0522,,BA,No,No,No
11/17/2006,Jefferson College of Health Sciences,US,Edu,Uni,Email,SSN,NAA,Inside - Accidental,No,,143,http://attrition.org/dataloss/2006/11/jchs01.html,DL-0479,,No,No,No,No
11/20/2006,New York City Administration for Childrens Services,US,Gov,City,Disposal - Documents,NAA,DOB,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/11/acs01.html,DL-0480,,No,Yes,No,No
11/21/2006,Scotland Yard,GB,Gov,Fed,Stolen Laptop,SSN,FIN,Outside,Yes,LogicaCMG,15000,http://attrition.org/dataloss/2006/11/logicacmg01.html,DL-0481,,No,No,No,No
11/25/2006,Indiana Department of Health,US,Gov,State,Stolen Computers,SSN,NAA,Outside,No,,7500,http://attrition.org/dataloss/2006/11/idh01.html,DL-0482,,No,No,No,No
11/27/2006,Chicago Public Schools,US,Edu,State,Snail Mail,SSN,NAA,Inside - Accidental,Yes,All Printing & Graphics Inc.,1740,http://attrition.org/dataloss/2006/11/cps01.html,DL-0489,,No,No,Yes,No
11/27/2006,Greenville South Carolina County School District,US,Edu,County,Disposal - Computers,SSN,DOB,Inside - Accidental,No,,100000,http://attrition.org/dataloss/2006/11/gcsd01.html,DL-0490,,No,Partial,No,No
11/27/2006,Johnston County North Carolina,US,Gov,County,Web,SSN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/11/jcnc01.html,DL-0491,,No,No,No,No
11/28/2006,Kaiser Permanente Colorado,US,Med,NFP,Stolen Laptop,MED,NAA,Outside,No,,38000,http://attrition.org/dataloss/2006/11/kais01.html,DL-0492,,No,No,No,No
11/29/2006,California State University Los Angeles,US,Edu,Uni,Stolen Media,SSN,NAA,Outside,No,,2882,http://attrition.org/dataloss/2006/11/csula01.html,DL-0493,,No,No,No,No
11/30/2006,Pennsylvania Department of Transportation,US,Gov,State,Stolen Computers,SSN,NAA,Outside,No,,11384,http://attrition.org/dataloss/2006/11/padot01.html,DL-0494,,No,No,No,No
11/30/2006,TransUnion Credit Bureau,US,Biz,Fin,Fraud - SE,SSN,FIN,Outside,No,,1700,http://attrition.org/dataloss/2006/11/transunion01.html,DL-0495,,No,No,No,No
12/3/2006,City of Grand Prairie Texas,US,Gov,City,Web,SSN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/12/grandpr01.html,DL-0496,,No,No,No,No
12/5/2006,Nassau Community College,US,Edu,Uni,Stolen Documents,SSN,NAA,Inside - Malicious,No,,21000,http://attrition.org/dataloss/2006/12/nassau01.html,DL-0497,,No,No,No,No
12/5/2006,West Virginia Air National Guard,US,Gov,State,Stolen Laptop,SSN,NAA,Outside,No,,1000,http://attrition.org/dataloss/2006/12/wvng01.html,DL-0498,,No,No,No,No
12/6/2006,Premier Bank,US,Biz,Fin,Stolen Documents,ACC,NAA,Outside,No,,1800,http://attrition.org/dataloss/2006/12/premier01.html,DL-0499,,No,No,No,No
12/8/2006,State of Vermont,US,Gov,State,Web,SSN,NAA,Inside - Accidental,Yes,Segal Group,?,http://attrition.org/dataloss/2006/12/vermont01.html,DL-0500,,No,No,No,No
12/9/2006,Virginia Commonwealth University,US,Edu,Uni,Email,SSN,NAA,Inside - Accidental,No,,561,http://attrition.org/dataloss/2006/12/vcu02.html,DL-0501,,No,No,No,No
12/11/2006,Independent Living Funds,GB,Gov,Med,Stolen Tape,FIN,NAA,Outside,No,,30000,http://attrition.org/dataloss/2006/12/ilf01.html,DL-0502,,No,No,No,No
12/12/2006,UCLA,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,800000,http://attrition.org/dataloss/2006/12/ucla02.html,DL-0504,,No,No,No,No
12/12/2006,Aetna Inc. / Group Health Insurance Inc. / Nationwide / Wellpoint,US,Med,Ins,Stolen Tapes,SSN,MED,Outside,Yes,Concentra Preferred Systems,396279,http://attrition.org/dataloss/2006/12/aetna02.html,DL-0505,,AET,No,No,No
12/12/2006,University of Texas at Dallas,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,35000,http://attrition.org/dataloss/2006/12/utdallas01.html,DL-0506,,No,No,No,No
12/13/2006,Boeing Co.,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,No,,382000,http://attrition.org/dataloss/2006/12/boeing01.html,DL-0507,,BA,Yes,No,No
12/14/2006,Geisinger Health Systems / Williamson Medical Center / Emory University / Grady Memorial Hospital,US,Med,Org,Stolen Computer,SSN,MED,Outside,Yes,Electronic Registry Systems,64030,http://attrition.org/dataloss/2006/12/geisinger01.html,DL-0508,,No,No,No,No
12/14/2006,Durham (N.C.) Public Schools,US,Edu,HS,Hack,SSN,?,Inside - Malicious,No,,?,http://attrition.org/dataloss/2006/12/dps01.html,DL-0509,,No,No,No,No
12/14/2006,St. Vrain Valley School District,US,Edu,HS,Stolen Documents,MED,NAA,Outside,No,,600,http://attrition.org/dataloss/2006/12/svvsd01.html,DL-0510,,No,No,No,No
12/15/2006,University of Colorado at Boulder,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,17500,http://attrition.org/dataloss/2006/12/ucb02.html,DL-0511,,No,No,No,No
12/16/2006,City of Wickliffe Ohio,US,Gov,City,Hack,SSN,NAA,Outside,No,,125,http://attrition.org/dataloss/2006/12/wickliffe01.html,DL-0512,,No,No,No,No
12/16/2006,North Bay Regional Center,US,Med,NFP,Stolen Computers,?,?,Outside,No,,3000,http://attrition.org/dataloss/2006/12/nbrc01.html,DL-0540,,No,No,No,No
12/19/2006,Mississippi State University,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,2400,http://attrition.org/dataloss/2006/12/msu01.html,DL-0513,,No,No,No,No
12/20/2006,Lakeland Library Cooperative,US,Biz,NFP,Web,NAA,EMA,Inside - Accidental,No,,15000,http://attrition.org/dataloss/2006/12/llc01.html,DL-0514,,No,No,No,No
12/20/2006,Big Foot High School (WI),US,Edu,HS,Web,SSN,DOB,Inside - Accidental,No,,87,http://attrition.org/dataloss/2006/12/bfhs01.html,DL-0515,,No,No,No,No
12/20/2006,SFX Baseball Inc.,US,Biz,Fin,Disposal - Documents,SSN,NAA,Outside,No,,117,http://attrition.org/dataloss/2006/12/sfx01.html,DL-0517,,No,Yes,No,No
12/21/2006,Santa Clara County (CA),US,Gov,County,Stolen Computer,SSN,NAA,Outside,No,,2500,http://attrition.org/dataloss/2006/12/scc01.html,DL-0516,,No,No,No,Yes
12/22/2006,United States State Department,US,Gov,Fed,Stolen Documents,SSN,NAA,Outside,No,,700,http://attrition.org/dataloss/2006/12/usstate01.html,DL-0518,,No,Yes,No,No
12/22/2006,Bank of America,US,Biz,Fin,Fraud - SE,SSN,NAA,Inside - Malicious,No,,?,http://attrition.org/dataloss/2006/12/boa01.html,DL-0519,,BAC,No,No,Yes
12/22/2006,Utah Valley State College,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,15000,http://attrition.org/dataloss/2006/12/uvsc01.html,DL-0520,,No,No,No,No
12/27/2006,Deaconess Hospital,US,Med,Hos,Stolen Laptop,SSN,?,Outside,No,,128,http://attrition.org/dataloss/2006/12/deaconess01.html,DL-0523,,No,No,No,No
12/27/2006,Montana State University,US,Edu,Uni,Snail Mail,SSN,NAA,Inside - Accidental,No,,259,http://attrition.org/dataloss/2006/12/mtsu01.html,DL-0524,,No,No,No,No
12/29/2006,Wisconsin Department of Revenue,US,Gov,State,Snail Mail,SSN,NAA,Inside - Accidental,Yes,Ripon Community Printers,171000,http://attrition.org/dataloss/2006/12/wdr01.html,DL-0525,,No,Partial,No,No
12/29/2006,KeyCorp,US,Biz,Fin,Stolen Laptop,SSN,?,Outside,Yes,?,9300,http://attrition.org/dataloss/2006/12/keycorp01.html,DL-0526,,KEY,No,No,No
1/3/2007,Academic Magnet High School,US,Edu,HS,Stolen Laptop,?,?,Outside,No,,500,http://attrition.org/dataloss/2007/01/amhs01.html,DL-0527,,No,No,No,No
1/4/2007,Johnston County North Carolina,US,Gov,County,Stolen Laptop,SSN,NAA,Outside,No,,30,http://attrition.org/dataloss/2007/01/jcnc01.html,DL-0528,,No,No,No,No
1/8/2007,University of Notre Dame,US,Edu,Uni,Stolen Laptop,SSN,FIN,Outside,No,,?,http://attrition.org/dataloss/2007/01/und01.html,DL-0529,,No,No,No,No
1/8/2007,Altria / United Technologies / Prudential Financial / Random House,US,Biz,Ind,Stolen Laptops,SSN,NAA,Outside,Yes,Towers Perrin,18000,http://attrition.org/dataloss/2007/01/towers01.html,DL-0530,,MO / UTX,No,No,Yes
1/11/2007,University of Idaho,US,Edu,Uni,Stolen Computers,SSN,NAA,Outside,No,,70000,http://attrition.org/dataloss/2007/01/uidaho01.html,DL-0531,,No,No,No,No
1/12/2007,MoneyGram,US,Biz,Fin,Hack,NAA,ACC,Outside,No,,79000,http://attrition.org/dataloss/2007/01/moneygram01.html,DL-0532,,MGI,No,No,No
1/13/2007,North Carolina Department of Revenue,US,Gov,State,Stolen Laptop,SSN,NAA,Outside,No,,30000,http://attrition.org/dataloss/2007/01/ncrev01.html,DL-0533,,No,No,No,No
1/16/2007,University of New Mexico,US,Edu,Uni,Stolen Computers,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/01/unm01.html,DL-0534,,No,No,No,No
1/17/2007,Rincon Del Diablo Municipal Water District,US,Gov,City,Stolen Computers,CCN,NAA,Outside,No,,500,http://attrition.org/dataloss/2007/01/rincon01.html,DL-0535,,No,No,No,No
1/17/2007,TJX Companies Inc.,US,Biz,Retail,Hack,CCN,NAA,Outside,No,,94000000,http://attrition.org/dataloss/2007/01/tjx01.html,DL-0536,,TJX,No,Yes,No
1/18/2007,Talvest Mutual Funds,CA,Biz,Fin,Lost Media,ACC,NAA,Outside,No,,470000,http://attrition.org/dataloss/2007/01/talv01.html,DL-0537,,CM,No,No,No
1/18/2007,KB Home,US,Biz,Ind,Stolen Computer,SSN,NAA,Outside,No,,2700,http://attrition.org/dataloss/2007/01/kbhome01.html,DL-0538,,KBH,No,No,No
1/19/2007,Internal Revenue Service / Kansas City Government,US,Gov,City,Lost Tapes,?,?,Outside,No,,?,http://attrition.org/dataloss/2007/01/kc01.html,DL-0539,,No,No,No,No
1/20/2007,Greenville South Carolina County School District,US,Edu,County,Disposal - Documents,SSN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2007/01/gcsd01.html,DL-0545,,No,No,No,No
1/22/2007,Chicago Board of Election,US,Gov,City,Snail Mail,SSN,NAA,Inside - Accidental,No,,1300000,http://attrition.org/dataloss/2007/01/cboe02.html,DL-0541,,No,Partial,Yes,No
1/23/2007,Xerox,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,No,,297,http://attrition.org/dataloss/2007/01/xer01.html,DL-0542,,XRX,No,No,No
1/23/2007,Clay High School (Oregon),US,Edu,US,Hack,SSN,NAA,Inside - Malicious,No,,?,http://attrition.org/dataloss/2007/01/clay01.html,DL-0543,,No,No,No,Yes
1/24/2007,Rutgers University,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,200,http://attrition.org/dataloss/2007/01/rutg01.html,DL-0544,,No,No,No,No
1/25/2007,Ohio Board of Nursing,US,Med,Org,Web,SSN,NAA,Inside - Accidental,No,,3031,http://attrition.org/dataloss/2007/01/obn01.html,DL-0546,,No,No,No,No
1/25/2007,Wahiawa Women Infants and Children,US,Med,Org,Fraud - SE,SSN,?,Inside - Malicious,No,,11500,http://attrition.org/dataloss/2007/01/wic01.html,DL-0547,,No,No,No,No
1/26/2007,Indiana Department of Transportation,US,Gov,State,?,SSN,NAA,Inside - Accidental,No,,4000,http://attrition.org/dataloss/2007/01/indot01.html,DL-0548,,No,No,No,No
1/26/2007,Vanguard University,US,Edu,Uni,Stolen Computers,SSN,NAA,Outside,No,,5105,http://attrition.org/dataloss/2007/01/vanguard01.html,DL-0549,,No,No,No,No
1/26/2007,Anthem Blue Cross Blue Shield,US,Med,Org,Stolen Tapes,SSN,NAA,Outside,No,,50000,http://attrition.org/dataloss/2007/01/anthem01.html,DL-0550,,No,No,No,No
1/26/2007,Chase Bank / Bank One,US,Biz,Fin,Disposal - Documents,SSN,NAA,Inside - Accidental,No,,4100,http://attrition.org/dataloss/2007/01/chase01.html,DL-0551,,No,Yes,No,No
1/26/2007,Eastern Illinois University,US,Edu,Uni,Stolen Computer,SSN,NAA,Outside,No,,1400,http://attrition.org/dataloss/2007/01/eiu01.html,DL-0552,,No,No,No,No
1/28/2007,Salina Regional Health Center,US,Med,Hos,Stolen Laptop,SSN,NAA,Outside,No,,1100,http://attrition.org/dataloss/2007/01/salina01.html,DL-0553,,No,No,No,No
1/29/2007,Halifax Bank of Scotland,GB,Biz,Fin,Snail Mail,ACC,NAA,Outside,No,,75000,http://attrition.org/dataloss/2007/01/hbos01.html,DL-0554,,No,Yes,No,No
1/29/2007,Vermont Agency of Human Services,US,Gov,State,Hack,SSN,NAA,Outside,No,,70000,http://attrition.org/dataloss/2007/01/vermont01.html,DL-0555,,No,No,No,No
